0,timestamp,1_1_mean,1_2_mean,1_3_mean,2_1_mean,2_2_mean,2_3_mean,1_1_std,1_2_std,1_3_std,2_1_std,2_2_std,2_3_std,1_1_max,1_2_max,1_3_max,2_1_max,2_2_max,2_3_max,1_1_min,1_2_min,1_3_min,2_1_min,2_2_min,2_3_min,label
8,1464220704.0,-0.0050335,0.004786,1.010091,-0.0042875,-0.006192,-0.0080865,0.00011250000000000019,0.00028800000000000006,0.00017100000000003224,3.350000000000011e-05,5.700000000000019e-05,0.00011450000000000002,-0.004921,0.005074,1.010262,-0.004254,-0.006135,-0.007972,-0.005146,0.004498,1.00992,-0.004321,-0.006249,-0.008201,4.0
9,1464220764.0,-0.0051400000000000005,0.004832,1.0097554999999998,-0.0041955,-0.0061045000000000006,-0.0080685,6.000000000000363e-06,0.00024200000000000003,0.00016450000000001186,5.849999999999996e-05,3.049999999999971e-05,0.0001324999999999998,-0.005134,0.005074,1.00992,-0.004137,-0.006074,-0.007936,-0.005146,0.00459,1.009591,-0.004254,-0.006135,-0.008201,4.0
10,1464220844.0,-0.0053305,0.0043175,1.0098315,-0.0041930000000000005,-0.0062125,-0.008028500000000001,0.00019650000000000006,0.00027250000000000017,0.00024050000000008787,5.600000000000006e-05,0.00013849999999999973,9.24999999999997e-05,-0.005134,0.00459,1.010072,-0.004137,-0.006074,-0.007936,-0.005527,0.004045,1.009591,-0.004249,-0.006351,-0.008121,4.0
11,1464220864.0,-0.0048135,0.0045000000000000005,1.0092585,-0.004115000000000001,-0.0061385,-0.0079805,0.0007134999999999997,0.0004550000000000001,0.0008135000000000225,0.000134,0.00021250000000000002,0.0001405,-0.0041,0.004955,1.010072,-0.003981,-0.005926,-0.00784,-0.005527,0.004045,1.008445,-0.004249,-0.006351,-0.008121,4.0
12,1464220945.0,-0.004312,0.004798,1.0088400000000002,-0.003981,-0.0058969999999999995,-0.0077575000000000005,0.00021199999999999995,0.00015700000000000002,0.0003950000000000342,0.0,2.8999999999999946e-05,8.249999999999967e-05,-0.0041,0.004955,1.009235,-0.003981,-0.005868,-0.007675,-0.004524,0.004641,1.008445,-0.003981,-0.005926,-0.00784,4.0
13,1464220991.0,-0.0046045,0.0043300000000000005,1.0091425,-0.0039545,-0.0059585,-0.0077955,8.049999999999984e-05,0.0003110000000000001,9.250000000005087e-05,2.6500000000000048e-05,9.049999999999987e-05,0.00012049999999999951,-0.004524,0.004641,1.009235,-0.003928,-0.005868,-0.007675,-0.004685,0.004019,1.00905,-0.003981,-0.006049,-0.007916,4.0
14,1464221071.0,-0.004641,0.0043825,1.0090789999999998,-0.004071,-0.0060555,-0.007961,4.399999999999977e-05,0.0003635000000000001,2.8999999999945736e-05,0.0001429999999999999,6.499999999999995e-06,4.49999999999999e-05,-0.004597,0.004746,1.009108,-0.003928,-0.006049,-0.007916,-0.004685,0.004019,1.00905,-0.004214,-0.006062,-0.008006,4.0
15,1464221104.0,-0.0046885,0.005109000000000001,1.0090759999999999,-0.0040915,-0.005997499999999999,-0.0079965,9.15e-05,0.00036300000000000004,3.199999999992098e-05,0.00012249999999999978,6.449999999999989e-05,9.49999999999996e-06,-0.004597,0.005472,1.009108,-0.003969,-0.005933,-0.007987,-0.00478,0.004746,1.009044,-0.004214,-0.006062,-0.008006,4.0
16,1464221185.0,-0.0049325,0.0049635,1.0090565,-0.003929,-0.005775,-0.008005,0.00015249999999999986,0.0005085000000000003,1.2499999999970868e-05,4.0000000000000105e-05,0.00015800000000000015,1.8000000000000654e-05,-0.00478,0.005472,1.009069,-0.003889,-0.005617,-0.007987,-0.005085,0.004455,1.009044,-0.003969,-0.005933,-0.008023,4.0
17,1464221265.0,-0.0051595,0.0043975,1.0095725,-0.0040230000000000005,-0.0058154999999999995,-0.007981,7.449999999999991e-05,5.7499999999999826e-05,0.0005034999999999901,0.000134,0.00019850000000000033,4.200000000000037e-05,-0.005085,0.004455,1.010076,-0.003889,-0.005617,-0.007939,-0.005234,0.00434,1.009069,-0.004157,-0.006014,-0.008023,4.0
18,1464221295.0,-0.004961,0.00441,1.009357,-0.0040275,-0.0059025,-0.007988499999999999,0.0002729999999999998,6.999999999999975e-05,0.0007190000000000252,0.00012950000000000006,0.00011150000000000005,4.9500000000000065e-05,-0.004688,0.00448,1.010076,-0.003898,-0.005791,-0.007939,-0.005234,0.00434,1.008638,-0.004157,-0.006014,-0.008038,4.0
19,1464221382.0,-0.0049,0.004154,1.0092075,-0.004014,-0.0059039999999999995,-0.0081035,0.00021199999999999995,0.0003259999999999999,0.0005695000000000006,0.000116,0.00011299999999999982,6.549999999999959e-05,-0.004688,0.00448,1.009777,-0.003898,-0.005791,-0.008038,-0.005112,0.003828,1.008638,-0.00413,-0.006017,-0.008169,4.0
20,1464221404.0,-0.005122,0.003952,1.0094400000000001,-0.0039895,-0.0058955,-0.008166,1.0000000000000026e-05,0.00012399999999999998,0.0003369999999999207,0.0001405,0.00012150000000000008,2.999999999999531e-06,-0.005112,0.004076,1.009777,-0.003849,-0.005774,-0.008163,-0.005132,0.003828,1.009103,-0.00413,-0.006017,-0.008169,4.0
21,1464221485.0,-0.0050295,0.0043465,1.0093585,-0.0039145,-0.005775,-0.0083085,0.00010250000000000016,0.0002704999999999999,0.0002554999999999641,6.550000000000002e-05,1.0000000000001327e-06,0.0001454999999999998,-0.004927,0.004617,1.009614,-0.003849,-0.005774,-0.008163,-0.005132,0.004076,1.009103,-0.00398,-0.005776,-0.008454,4.0
22,1464221565.0,-0.0051915,0.0044139999999999995,1.0095290000000001,-0.003945000000000001,-0.00596,-0.0083255,0.0002645,0.00020299999999999962,8.500000000000174e-05,3.4999999999999875e-05,0.00018400000000000014,0.00012850000000000014,-0.004927,0.004617,1.009614,-0.00391,-0.005776,-0.008197,-0.005456,0.004211,1.009444,-0.00398,-0.006144,-0.008454,4.0
23,1464221586.0,-0.0048205,0.0048215,1.009013,-0.003862,-0.00592,-0.0080865,0.0006354999999999998,0.0006104999999999999,0.0004309999999999592,4.800000000000008e-05,0.00022400000000000024,0.00011049999999999949,-0.004185,0.005432,1.009444,-0.003814,-0.005696,-0.007976,-0.005456,0.004211,1.008582,-0.00391,-0.006144,-0.008197,4.0
24,1464221666.0,-0.004248,0.005050000000000001,1.0087495,-0.0038989999999999997,-0.005719999999999999,-0.008181500000000001,6.299999999999969e-05,0.00038199999999999996,0.0001674999999999871,8.499999999999979e-05,2.400000000000015e-05,0.00020549999999999995,-0.004185,0.005432,1.008917,-0.003814,-0.005696,-0.007976,-0.004311,0.004668,1.008582,-0.003984,-0.005744,-0.008387,4.0
25,1464221747.0,-0.004449,0.004915,1.0092005,-0.0039345,-0.005703,-0.008296000000000001,0.0001380000000000001,0.0002469999999999998,0.0002834999999999921,4.949999999999985e-05,4.0999999999999804e-05,9.099999999999994e-05,-0.004311,0.005162,1.009484,-0.003885,-0.005662,-0.008205,-0.004587,0.004668,1.008917,-0.003984,-0.005744,-0.008387,4.0
26,1464221767.0,-0.0044765,0.005033,1.00874,-0.003845,-0.0056725000000000005,-0.008288,0.00011049999999999992,0.00012899999999999977,0.0007440000000000779,4.0000000000000105e-05,1.0499999999999659e-05,8.299999999999974e-05,-0.004366,0.005162,1.009484,-0.003805,-0.005662,-0.008205,-0.004587,0.004904,1.007996,-0.003885,-0.005683,-0.008371,4.0
27,1464221848.0,-0.004465,0.005041,1.009089,-0.003909,-0.005764999999999999,-0.008331999999999999,9.900000000000013e-05,0.00013699999999999997,0.0010930000000000106,0.00010400000000000014,8.200000000000004e-05,3.899999999999997e-05,-0.004366,0.005178,1.010182,-0.003805,-0.005683,-0.008293,-0.004564,0.004904,1.007996,-0.004013,-0.005847,-0.008371,4.0
28,1464221898.0,-0.0041010000000000005,0.006344000000000001,1.009811,-0.003958,-0.005714,-0.008293499999999999,0.0004630000000000001,0.001166,0.0003710000000000102,5.5000000000000144e-05,0.00013299999999999987,4.999999999996327e-07,-0.003638,0.00751,1.010182,-0.003903,-0.005581,-0.008293,-0.004564,0.005178,1.00944,-0.004013,-0.005847,-0.008294,4.0
29,1464221979.0,-0.0034545,0.007431,1.0089709999999998,-0.003838,-0.0055315,-0.008105999999999999,0.00018350000000000007,7.900000000000008e-05,0.0004689999999999417,6.499999999999995e-05,4.9500000000000065e-05,0.0001879999999999998,-0.003271,0.00751,1.00944,-0.003773,-0.005482,-0.007918,-0.003638,0.007352,1.008502,-0.003903,-0.005581,-0.008294,4.0
30,1464222033.0,-0.003349,0.0072765,1.008251,-0.0038465,-0.0055980000000000005,-0.008097,7.799999999999994e-05,7.550000000000005e-05,0.0002510000000000012,7.35e-05,0.00011600000000000022,0.00017900000000000034,-0.003271,0.007352,1.008502,-0.003773,-0.005482,-0.007918,-0.003427,0.007201,1.008,-0.00392,-0.005714,-0.008276,4.0
31,1464222078.0,-0.003957,0.007091500000000001,1.0081015,-0.003887,-0.0057079999999999995,-0.008254500000000001,0.0005299999999999999,0.00010949999999999979,0.00010149999999997661,3.300000000000004e-05,6.000000000000363e-06,2.1499999999999818e-05,-0.003427,0.007201,1.008203,-0.003854,-0.005702,-0.008233,-0.004487,0.006982,1.008,-0.00392,-0.005714,-0.008276,4.0
32,1464222164.0,-0.004487,0.006982,1.008203,-0.003854,-0.005702,-0.008233,0.0,0.0,0.0,0.0,0.0,0.0,-0.004487,0.006982,1.008203,-0.003854,-0.005702,-0.008233,-0.004487,0.006982,1.008203,-0.003854,-0.005702,-0.008233,4.0
33,1464222471.0,-0.004586,0.005524,1.00819,-0.003295,-0.005402,-0.008515,0.0,0.0,0.0,0.0,0.0,0.0,-0.004586,0.005524,1.00819,-0.003295,-0.005402,-0.008515,-0.004586,0.005524,1.00819,-0.003295,-0.005402,-0.008515,4.0
34,1464222471.0,-0.004586,0.005524,1.00819,-0.003295,-0.005402,-0.008515,0.0,0.0,0.0,0.0,0.0,0.0,-0.004586,0.005524,1.00819,-0.003295,-0.005402,-0.008515,-0.004586,0.005524,1.00819,-0.003295,-0.005402,-0.008515,4.0
35,1464222771.0,-0.004405,0.004609,1.008153,-0.003161,-0.005258,-0.008613,0.0,0.0,0.0,0.0,0.0,0.0,-0.004405,0.004609,1.008153,-0.003161,-0.005258,-0.008613,-0.004405,0.004609,1.008153,-0.003161,-0.005258,-0.008613,4.0
36,1464223071.0,-0.004379,0.005697,1.007687,-0.003059,-0.005262,-0.008956,0.0,0.0,0.0,0.0,0.0,0.0,-0.004379,0.005697,1.007687,-0.003059,-0.005262,-0.008956,-0.004379,0.005697,1.007687,-0.003059,-0.005262,-0.008956,4.0
37,1464223071.0,-0.004379,0.005697,1.007687,-0.003059,-0.005262,-0.008956,0.0,0.0,0.0,0.0,0.0,0.0,-0.004379,0.005697,1.007687,-0.003059,-0.005262,-0.008956,-0.004379,0.005697,1.007687,-0.003059,-0.005262,-0.008956,4.0
38,1464223370.0,-0.058236,0.983975,0.081981,-0.010713,0.100004,0.020157,0.0,0.0,0.0,0.0,0.0,0.0,-0.058236,0.983975,0.081981,-0.010713,0.100004,0.020157,-0.058236,0.983975,0.081981,-0.010713,0.100004,0.020157,1.0
39,1464223670.0,-0.00806,0.006099,1.010198,-0.00411,-0.005603,-0.008604,0.0,0.0,0.0,0.0,0.0,0.0,-0.00806,0.006099,1.010198,-0.00411,-0.005603,-0.008604,-0.00806,0.006099,1.010198,-0.00411,-0.005603,-0.008604,2.0
40,1464223670.0,-0.00806,0.006099,1.010198,-0.00411,-0.005603,-0.008604,0.0,0.0,0.0,0.0,0.0,0.0,-0.00806,0.006099,1.010198,-0.00411,-0.005603,-0.008604,-0.00806,0.006099,1.010198,-0.00411,-0.005603,-0.008604,2.0
41,1464223970.0,-0.006766,0.005392,1.007866,-0.003417,-0.004869,-0.008618,0.0,0.0,0.0,0.0,0.0,0.0,-0.006766,0.005392,1.007866,-0.003417,-0.004869,-0.008618,-0.006766,0.005392,1.007866,-0.003417,-0.004869,-0.008618,2.0
42,1464224270.0,-0.00593,0.004938,1.007651,-0.003163,-0.004982,-0.00849,0.0,0.0,0.0,0.0,0.0,0.0,-0.00593,0.004938,1.007651,-0.003163,-0.004982,-0.00849,-0.00593,0.004938,1.007651,-0.003163,-0.004982,-0.00849,2.0
43,1464224270.0,-0.00593,0.004938,1.007651,-0.003163,-0.004982,-0.00849,0.0,0.0,0.0,0.0,0.0,0.0,-0.00593,0.004938,1.007651,-0.003163,-0.004982,-0.00849,-0.00593,0.004938,1.007651,-0.003163,-0.004982,-0.00849,2.0
44,1464224570.0,-0.005584,0.00548,1.006527,-0.003336,-0.005174,-0.008653,0.0,0.0,0.0,0.0,0.0,0.0,-0.005584,0.00548,1.006527,-0.003336,-0.005174,-0.008653,-0.005584,0.00548,1.006527,-0.003336,-0.005174,-0.008653,2.0
45,1464224870.0,-0.006624,0.004614,1.009887,-0.002937,-0.005321,-0.008785,0.0,0.0,0.0,0.0,0.0,0.0,-0.006624,0.004614,1.009887,-0.002937,-0.005321,-0.008785,-0.006624,0.004614,1.009887,-0.002937,-0.005321,-0.008785,2.0
46,1464224870.0,-0.006624,0.004614,1.009887,-0.002937,-0.005321,-0.008785,0.0,0.0,0.0,0.0,0.0,0.0,-0.006624,0.004614,1.009887,-0.002937,-0.005321,-0.008785,-0.006624,0.004614,1.009887,-0.002937,-0.005321,-0.008785,2.0
47,1464225170.0,-0.008019,0.005464,1.009678,-0.003221,-0.005057,-0.008998,0.0,0.0,0.0,0.0,0.0,0.0,-0.008019,0.005464,1.009678,-0.003221,-0.005057,-0.008998,-0.008019,0.005464,1.009678,-0.003221,-0.005057,-0.008998,2.0
48,1464225470.0,-0.006633,0.007297,1.007921,-0.003026,-0.004651,-0.008684,0.0,0.0,0.0,0.0,0.0,0.0,-0.006633,0.007297,1.007921,-0.003026,-0.004651,-0.008684,-0.006633,0.007297,1.007921,-0.003026,-0.004651,-0.008684,2.0
49,1464225470.0,-0.006633,0.007297,1.007921,-0.003026,-0.004651,-0.008684,0.0,0.0,0.0,0.0,0.0,0.0,-0.006633,0.007297,1.007921,-0.003026,-0.004651,-0.008684,-0.006633,0.007297,1.007921,-0.003026,-0.004651,-0.008684,2.0
0,1464225770.0,-0.095238,0.237006,0.969384,-0.00583,-0.002374,-0.005364,0.0,0.0,0.0,0.0,0.0,0.0,-0.095238,0.237006,0.969384,-0.00583,-0.002374,-0.005364,-0.095238,0.237006,0.969384,-0.00583,-0.002374,-0.005364,2.0
1,1464226071.0,0.128531,0.979116,0.029206,0.01021,-0.0261,0.132146,0.0,0.0,0.0,0.0,0.0,0.0,0.128531,0.979116,0.029206,0.01021,-0.0261,0.132146,0.128531,0.979116,0.029206,0.01021,-0.0261,0.132146,1.0
2,1464226071.0,0.128531,0.979116,0.029206,0.01021,-0.0261,0.132146,0.0,0.0,0.0,0.0,0.0,0.0,0.128531,0.979116,0.029206,0.01021,-0.0261,0.132146,0.128531,0.979116,0.029206,0.01021,-0.0261,0.132146,1.0
3,1464226371.0,-0.171006,-0.002682,0.992387,-0.005417,-0.000991,0.006199,0.0,0.0,0.0,0.0,0.0,0.0,-0.171006,-0.002682,0.992387,-0.005417,-0.000991,0.006199,-0.171006,-0.002682,0.992387,-0.005417,-0.000991,0.006199,1.0
4,1464226671.0,0.343819,0.303557,0.811795,-0.046739,-0.068598,-0.269307,0.0,0.0,0.0,0.0,0.0,0.0,0.343819,0.303557,0.811795,-0.046739,-0.068598,-0.269307,0.343819,0.303557,0.811795,-0.046739,-0.068598,-0.269307,1.0
5,1464226671.0,0.343819,0.303557,0.811795,-0.046739,-0.068598,-0.269307,0.0,0.0,0.0,0.0,0.0,0.0,0.343819,0.303557,0.811795,-0.046739,-0.068598,-0.269307,0.343819,0.303557,0.811795,-0.046739,-0.068598,-0.269307,1.0
6,1464226971.0,0.626046,0.114141,0.777217,-0.004179,-0.00311,-0.009249,0.0,0.0,0.0,0.0,0.0,0.0,0.626046,0.114141,0.777217,-0.004179,-0.00311,-0.009249,0.626046,0.114141,0.777217,-0.004179,-0.00311,-0.009249,1.0
7,1464227270.0,0.563955,0.163473,0.812905,-0.023821,-0.011721,-0.03649,0.0,0.0,0.0,0.0,0.0,0.0,0.563955,0.163473,0.812905,-0.023821,-0.011721,-0.03649,0.563955,0.163473,0.812905,-0.023821,-0.011721,-0.03649,1.0
8,1464227270.0,0.563955,0.163473,0.812905,-0.023821,-0.011721,-0.03649,0.0,0.0,0.0,0.0,0.0,0.0,0.563955,0.163473,0.812905,-0.023821,-0.011721,-0.03649,0.563955,0.163473,0.812905,-0.023821,-0.011721,-0.03649,1.0
9,1464227570.0,0.019085,0.990238,-0.030739,-0.003332,-0.010617,-0.009692,0.0,0.0,0.0,0.0,0.0,0.0,0.019085,0.990238,-0.030739,-0.003332,-0.010617,-0.009692,0.019085,0.990238,-0.030739,-0.003332,-0.010617,-0.009692,1.0
10,1464227870.0,-0.012524,-0.006401,1.014587,-0.003321,-0.007258,-0.00831,0.0,0.0,0.0,0.0,0.0,0.0,-0.012524,-0.006401,1.014587,-0.003321,-0.007258,-0.00831,-0.012524,-0.006401,1.014587,-0.003321,-0.007258,-0.00831,1.0
11,1464227870.0,-0.012524,-0.006401,1.014587,-0.003321,-0.007258,-0.00831,0.0,0.0,0.0,0.0,0.0,0.0,-0.012524,-0.006401,1.014587,-0.003321,-0.007258,-0.00831,-0.012524,-0.006401,1.014587,-0.003321,-0.007258,-0.00831,1.0
12,1464228171.0,-0.010723,-0.005534,1.00975,-0.002691,-0.005506,-0.008244,0.0,0.0,0.0,0.0,0.0,0.0,-0.010723,-0.005534,1.00975,-0.002691,-0.005506,-0.008244,-0.010723,-0.005534,1.00975,-0.002691,-0.005506,-0.008244,1.0
13,1464228470.0,-0.009614,-0.004584,1.010269,-0.002553,-0.00555,-0.008117,0.0,0.0,0.0,0.0,0.0,0.0,-0.009614,-0.004584,1.010269,-0.002553,-0.00555,-0.008117,-0.009614,-0.004584,1.010269,-0.002553,-0.00555,-0.008117,1.0
14,1464228470.0,-0.009614,-0.004584,1.010269,-0.002553,-0.00555,-0.008117,0.0,0.0,0.0,0.0,0.0,0.0,-0.009614,-0.004584,1.010269,-0.002553,-0.00555,-0.008117,-0.009614,-0.004584,1.010269,-0.002553,-0.00555,-0.008117,1.0
15,1464228771.0,-0.00882,-0.004208,1.008933,-0.00245,-0.005019,-0.008176,0.0,0.0,0.0,0.0,0.0,0.0,-0.00882,-0.004208,1.008933,-0.00245,-0.005019,-0.008176,-0.00882,-0.004208,1.008933,-0.00245,-0.005019,-0.008176,1.0
16,1464229070.0,-0.009059,-0.004598,1.008836,-0.002387,-0.004985,-0.008071,0.0,0.0,0.0,0.0,0.0,0.0,-0.009059,-0.004598,1.008836,-0.002387,-0.004985,-0.008071,-0.009059,-0.004598,1.008836,-0.002387,-0.004985,-0.008071,2.0
17,1464229070.0,-0.009059,-0.004598,1.008836,-0.002387,-0.004985,-0.008071,0.0,0.0,0.0,0.0,0.0,0.0,-0.009059,-0.004598,1.008836,-0.002387,-0.004985,-0.008071,-0.009059,-0.004598,1.008836,-0.002387,-0.004985,-0.008071,2.0
18,1464229370.0,0.040829,0.315949,0.953043,-0.002601,-0.005045,-0.007692,0.0,0.0,0.0,0.0,0.0,0.0,0.040829,0.315949,0.953043,-0.002601,-0.005045,-0.007692,0.040829,0.315949,0.953043,-0.002601,-0.005045,-0.007692,2.0
19,1464229670.0,0.055457,0.224334,0.978843,-0.002608,-0.005673,-0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.055457,0.224334,0.978843,-0.002608,-0.005673,-0.0075,0.055457,0.224334,0.978843,-0.002608,-0.005673,-0.0075,2.0
20,1464229670.0,0.055457,0.224334,0.978843,-0.002608,-0.005673,-0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.055457,0.224334,0.978843,-0.002608,-0.005673,-0.0075,0.055457,0.224334,0.978843,-0.002608,-0.005673,-0.0075,2.0
21,1464229970.0,-0.129202,0.043373,0.998964,-0.003129,-0.006221,-0.008379,0.0,0.0,0.0,0.0,0.0,0.0,-0.129202,0.043373,0.998964,-0.003129,-0.006221,-0.008379,-0.129202,0.043373,0.998964,-0.003129,-0.006221,-0.008379,2.0
22,1464230270.0,-0.057447,0.018536,1.005383,-0.002143,-0.006409,-0.008477,0.0,0.0,0.0,0.0,0.0,0.0,-0.057447,0.018536,1.005383,-0.002143,-0.006409,-0.008477,-0.057447,0.018536,1.005383,-0.002143,-0.006409,-0.008477,2.0
23,1464230270.0,-0.057447,0.018536,1.005383,-0.002143,-0.006409,-0.008477,0.0,0.0,0.0,0.0,0.0,0.0,-0.057447,0.018536,1.005383,-0.002143,-0.006409,-0.008477,-0.057447,0.018536,1.005383,-0.002143,-0.006409,-0.008477,2.0
24,1464230571.0,-0.007432,-0.012875,1.008956,-0.003316,-0.005487,-0.008758,0.0,0.0,0.0,0.0,0.0,0.0,-0.007432,-0.012875,1.008956,-0.003316,-0.005487,-0.008758,-0.007432,-0.012875,1.008956,-0.003316,-0.005487,-0.008758,2.0
25,1464230870.0,0.346472,0.049007,0.944061,-0.002848,-0.006384,-0.007648,0.0,0.0,0.0,0.0,0.0,0.0,0.346472,0.049007,0.944061,-0.002848,-0.006384,-0.007648,0.346472,0.049007,0.944061,-0.002848,-0.006384,-0.007648,1.0
26,1464230870.0,0.346472,0.049007,0.944061,-0.002848,-0.006384,-0.007648,0.0,0.0,0.0,0.0,0.0,0.0,0.346472,0.049007,0.944061,-0.002848,-0.006384,-0.007648,0.346472,0.049007,0.944061,-0.002848,-0.006384,-0.007648,1.0
27,1464231170.0,0.34694,0.049193,0.943108,-0.002721,-0.005826,-0.007923,0.0,0.0,0.0,0.0,0.0,0.0,0.34694,0.049193,0.943108,-0.002721,-0.005826,-0.007923,0.34694,0.049193,0.943108,-0.002721,-0.005826,-0.007923,1.0
28,1464231470.0,0.377399,0.080159,0.929432,-0.003174,-0.006014,-0.008003,0.0,0.0,0.0,0.0,0.0,0.0,0.377399,0.080159,0.929432,-0.003174,-0.006014,-0.008003,0.377399,0.080159,0.929432,-0.003174,-0.006014,-0.008003,1.0
29,1464231470.0,0.377399,0.080159,0.929432,-0.003174,-0.006014,-0.008003,0.0,0.0,0.0,0.0,0.0,0.0,0.377399,0.080159,0.929432,-0.003174,-0.006014,-0.008003,0.377399,0.080159,0.929432,-0.003174,-0.006014,-0.008003,1.0
30,1464231770.0,0.374522,0.074943,0.931448,-0.00281,-0.005546,-0.008296,0.0,0.0,0.0,0.0,0.0,0.0,0.374522,0.074943,0.931448,-0.00281,-0.005546,-0.008296,0.374522,0.074943,0.931448,-0.00281,-0.005546,-0.008296,4.0
31,1464232070.0,0.149535,0.511846,0.707005,0.02003,-0.040262,-0.079085,0.0,0.0,0.0,0.0,0.0,0.0,0.149535,0.511846,0.707005,0.02003,-0.040262,-0.079085,0.149535,0.511846,0.707005,0.02003,-0.040262,-0.079085,4.0
32,1464232070.0,0.149535,0.511846,0.707005,0.02003,-0.040262,-0.079085,0.0,0.0,0.0,0.0,0.0,0.0,0.149535,0.511846,0.707005,0.02003,-0.040262,-0.079085,0.149535,0.511846,0.707005,0.02003,-0.040262,-0.079085,4.0
33,1464232370.0,0.100282,0.318641,0.948664,-0.002918,-0.005866,-0.00814,0.0,0.0,0.0,0.0,0.0,0.0,0.100282,0.318641,0.948664,-0.002918,-0.005866,-0.00814,0.100282,0.318641,0.948664,-0.002918,-0.005866,-0.00814,4.0
34,1464232671.0,-0.018204,0.442658,0.810919,-0.034716,-0.051857,0.018871,0.0,0.0,0.0,0.0,0.0,0.0,-0.018204,0.442658,0.810919,-0.034716,-0.051857,0.018871,-0.018204,0.442658,0.810919,-0.034716,-0.051857,0.018871,4.0
35,1464232671.0,-0.018204,0.442658,0.810919,-0.034716,-0.051857,0.018871,0.0,0.0,0.0,0.0,0.0,0.0,-0.018204,0.442658,0.810919,-0.034716,-0.051857,0.018871,-0.018204,0.442658,0.810919,-0.034716,-0.051857,0.018871,4.0
36,1464232970.0,-0.098076,0.058017,1.002203,-0.00299,-0.005289,-0.008751,0.0,0.0,0.0,0.0,0.0,0.0,-0.098076,0.058017,1.002203,-0.00299,-0.005289,-0.008751,-0.098076,0.058017,1.002203,-0.00299,-0.005289,-0.008751,4.0
37,1464233270.0,0.068579,0.438423,0.864422,-0.082586,0.040702,0.106895,0.0,0.0,0.0,0.0,0.0,0.0,0.068579,0.438423,0.864422,-0.082586,0.040702,0.106895,0.068579,0.438423,0.864422,-0.082586,0.040702,0.106895,4.0
38,1464233270.0,0.068579,0.438423,0.864422,-0.082586,0.040702,0.106895,0.0,0.0,0.0,0.0,0.0,0.0,0.068579,0.438423,0.864422,-0.082586,0.040702,0.106895,0.068579,0.438423,0.864422,-0.082586,0.040702,0.106895,4.0
39,1464233571.0,-0.015881,-0.144943,1.000242,-0.002727,-0.006178,-0.007992,0.0,0.0,0.0,0.0,0.0,0.0,-0.015881,-0.144943,1.000242,-0.002727,-0.006178,-0.007992,-0.015881,-0.144943,1.000242,-0.002727,-0.006178,-0.007992,1.0
40,1464233871.0,0.0142,0.000339,1.008887,-0.002092,-0.005982,-0.008063,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.000339,1.008887,-0.002092,-0.005982,-0.008063,0.0142,0.000339,1.008887,-0.002092,-0.005982,-0.008063,1.0
41,1464233871.0,0.0142,0.000339,1.008887,-0.002092,-0.005982,-0.008063,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.000339,1.008887,-0.002092,-0.005982,-0.008063,0.0142,0.000339,1.008887,-0.002092,-0.005982,-0.008063,1.0
42,1464234171.0,0.018917,0.028068,1.009411,-0.002436,-0.005648,-0.007887,0.0,0.0,0.0,0.0,0.0,0.0,0.018917,0.028068,1.009411,-0.002436,-0.005648,-0.007887,0.018917,0.028068,1.009411,-0.002436,-0.005648,-0.007887,1.0
43,1464234471.0,0.007676,-0.011264,1.00919,-0.00199,-0.005506,-0.007759,0.0,0.0,0.0,0.0,0.0,0.0,0.007676,-0.011264,1.00919,-0.00199,-0.005506,-0.007759,0.007676,-0.011264,1.00919,-0.00199,-0.005506,-0.007759,1.0
44,1464234471.0,0.007676,-0.011264,1.00919,-0.00199,-0.005506,-0.007759,0.0,0.0,0.0,0.0,0.0,0.0,0.007676,-0.011264,1.00919,-0.00199,-0.005506,-0.007759,0.007676,-0.011264,1.00919,-0.00199,-0.005506,-0.007759,1.0
45,1464234771.0,0.013062,0.046182,1.007371,-0.002268,-0.005828,-0.007808,0.0,0.0,0.0,0.0,0.0,0.0,0.013062,0.046182,1.007371,-0.002268,-0.005828,-0.007808,0.013062,0.046182,1.007371,-0.002268,-0.005828,-0.007808,1.0
46,1464235071.0,0.034237,0.099913,1.002508,-0.002145,-0.005527,-0.008234,0.0,0.0,0.0,0.0,0.0,0.0,0.034237,0.099913,1.002508,-0.002145,-0.005527,-0.008234,0.034237,0.099913,1.002508,-0.002145,-0.005527,-0.008234,4.0
47,1464235071.0,0.034237,0.099913,1.002508,-0.002145,-0.005527,-0.008234,0.0,0.0,0.0,0.0,0.0,0.0,0.034237,0.099913,1.002508,-0.002145,-0.005527,-0.008234,0.034237,0.099913,1.002508,-0.002145,-0.005527,-0.008234,4.0
48,1464235371.0,0.035382,0.103656,1.001329,-0.002555,-0.005554,-0.007818,0.0,0.0,0.0,0.0,0.0,0.0,0.035382,0.103656,1.001329,-0.002555,-0.005554,-0.007818,0.035382,0.103656,1.001329,-0.002555,-0.005554,-0.007818,4.0
49,1464235671.0,-0.021184,-0.121259,1.004608,-0.002373,-0.005602,-0.00839,0.0,0.0,0.0,0.0,0.0,0.0,-0.021184,-0.121259,1.004608,-0.002373,-0.005602,-0.00839,-0.021184,-0.121259,1.004608,-0.002373,-0.005602,-0.00839,4.0
